Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,WD,WS
QASIMIYAH,31/05/2017,20:00:00,5.68,,,19.98,22.5,2.52,,,,,,,,,1.72,,,,,109.0,,,41.8,,,,,,,,,,,,,,,,,,,,,,
QASIMIYAH,31/05/2017,21:00:00,5.78,,,25.07,27.47,2.4,,,,,,,,,2.03,,,,,121.0,,,49.3,,,,,,,,,,,,,,,,,,,,,,
QASIMIYAH,31/05/2017,22:00:00,6.42,,,69.38,75.58,6.2,,,,,,,,,2.54,,,,,113.0,,,51.9,,,,,,,,,,,,,,,,,,,,,,
QASIMIYAH,31/05/2017,23:00:00,8.03,,,87.14,111.36,24.22,,,,,,,,,2.19,,,,,80.0,,,38.3,,,,,,,,,,,,,,,,,,,,,,
QASIMIYAH,31/05/2017,23:59:59,8.79,,,81.98,101.46,19.48,,,,,,,,,1.9,,,,,81.0,,,39.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,01:00:00,18.46,,,40.38,45.63,5.25,,,,,,,,,0.46,,,,,169.0,,,44.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,02:00:00,16.69,,,38.61,44.28,5.67,,,,,,,,,0.71,,,,,162.0,,,42.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,03:00:00,12.79,,,50.37,55.71,5.34,,,,,,,,,0.78,,,,,176.0,,,53.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,04:00:00,6.9,,,71.61,75.62,4.01,,,,,,,,,0.77,,,,,173.0,,,72.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,05:00:00,7.0,,,58.36,62.39,4.03,,,,,,,,,0.69,,,,,168.0,,,67.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,06:00:00,8.5,,,54.03,58.34,4.31,,,,,,,,,0.67,,,,,181.0,,,67.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,07:00:00,15.87,,,73.54,82.29,8.75,,,,,,,,,0.71,,,,,208.0,,,62.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,08:00:00,9.58,,,75.06,93.35,18.29,,,,,,,,,0.74,,,,,199.0,,,50.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,09:00:00,12.19,,,58.09,70.09,12.0,,,,,,,,,0.57,,,,,196.0,,,52.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,10:00:00,13.96,,,48.55,57.04,8.49,,,,,,,,,0.73,,,,,232.0,,,57.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,11:00:00,14.55,,,47.39,55.86,8.47,,,,,,,,,0.82,,,,,255.0,,,46.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,12:00:00,12.44,,,47.36,53.72,6.36,,,,,,,,,0.77,,,,,237.0,,,53.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,13:00:00,12.71,,,83.31,95.22,11.91,,,,,,,,,0.84,,,,,212.0,,,55.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,14:00:00,12.94,,,61.05,69.07,8.02,,,,,,,,,0.73,,,,,203.0,,,63.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,15:00:00,12.69,,,50.86,59.18,8.32,,,,,,,,,0.74,,,,,271.0,,,63.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,16:00:00,9.15,,,26.11,32.03,5.92,,,,,,,,,0.63,,,,,321.0,,,42.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,17:00:00,13.63,,,22.11,27.81,5.7,,,,,,,,,0.49,,,,,243.0,,,49.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,18:00:00,13.74,,,31.17,36.46,5.29,,,,,,,,,0.75,,,,,225.0,,,42.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,19:00:00,8.55,,,50.05,54.11,4.06,,,,,,,,,1.05,,,,,202.0,,,52.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,20:00:00,7.9,,,34.07,37.95,3.88,,,,,,,,,0.69,,,,,196.0,,,43.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,21:00:00,8.25,,,57.05,60.92,3.87,,,,,,,,,0.86,,,,,174.0,,,58.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,22:00:00,7.99,,,53.77,58.650000000000006,4.88,,,,,,,,,0.7,,,,,170.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,23:00:00,11.48,,,39.91,43.79,3.88,,,,,,,,,0.69,,,,,171.0,,,49.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,01/05/2017,23:59:59,12.04,,,42.56,47.43,4.87,,,,,,,,,0.64,,,,,177.0,,,43.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,01:00:00,16.75,,,49.83,55.7,5.87,,,,,,,,,0.58,,,,,159.0,,,38.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,02:00:00,10.38,,,83.71,96.49,12.78,,,,,,,,,0.85,,,,,163.0,,,32.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,03:00:00,8.31,,,54.54,59.76,5.22,,,,,,,,,0.68,,,,,174.0,,,27.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,04:00:00,11.27,,,49.24,55.75,6.51,,,,,,,,,0.78,,,,,161.0,,,37.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,05:00:00,10.47,,,33.81,37.59,3.78,,,,,,,,,0.62,,,,,139.0,,,47.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,06:00:00,12.34,,,57.94,68.72999999999999,10.79,,,,,,,,,0.59,,,,,142.0,,,57.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,07:00:00,11.69,,,59.28,73.7,14.42,,,,,,,,,0.66,,,,,161.0,,,64.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,08:00:00,9.31,,,91.32,142.82999999999998,51.51,,,,,,,,,0.98,,,,,182.0,,,49.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,09:00:00,11.8,,,74.63,101.1,26.47,,,,,,,,,0.63,,,,,201.0,,,52.14,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,10:00:00,15.06,,,73.72,96.82,23.1,,,,,,,,,0.71,,,,,211.0,,,49.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,11:00:00,10.19,,,65.65,82.72,17.07,,,,,,,,,0.74,,,,,228.0,,,47.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,12:00:00,6.98,,,52.38,65.68,13.3,,,,,,,,,0.69,,,,,259.0,,,73.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,13:00:00,5.5,,,36.83,44.51,7.68,,,,,,,,,0.82,,,,,302.0,,,61.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,14:00:00,6.61,,,28.86,35.96,7.1,,,,,,,,,0.57,,,,,298.0,,,59.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,15:00:00,14.99,,,39.77,51.92,12.15,,,,,,,,,0.58,,,,,275.0,,,57.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,16:00:00,11.48,,,30.65,38.02,7.37,,,,,,,,,0.6,,,,,262.0,,,42.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,17:00:00,16.76,,,41.72,51.94,10.22,,,,,,,,,0.43,,,,,249.0,,,46.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,18:00:00,9.71,,,39.52,48.830000000000005,9.31,,,,,,,,,0.77,,,,,235.0,,,53.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,19:00:00,8.13,,,32.64,37.15,4.51,,,,,,,,,0.96,,,,,233.0,,,82.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,20:00:00,11.11,,,45.15,50.2,5.05,,,,,,,,,0.75,,,,,257.0,,,85.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,21:00:00,10.66,,,44.0,49.71,5.71,,,,,,,,,0.75,,,,,280.0,,,87.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,22:00:00,10.21,,,57.02,61.440000000000005,4.42,,,,,,,,,0.8,,,,,303.0,,,78.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,23:00:00,13.29,,,56.57,60.56,3.99,,,,,,,,,0.74,,,,,315.0,,,71.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,02/05/2017,23:59:59,11.26,,,73.75,80.21,6.46,,,,,,,,,0.97,,,,,324.0,,,64.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,01:00:00,15.67,,,90.79,104.47,13.68,,,,,,,,,0.75,,,,,307.0,,,64.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,02:00:00,15.59,,,46.25,52.65,6.4,,,,,,,,,0.75,,,,,277.0,,,72.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,03:00:00,9.73,,,54.36,59.41,5.05,,,,,,,,,0.7,,,,,245.0,,,74.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,04:00:00,8.9,,,55.19,59.88,4.69,,,,,,,,,0.74,,,,,269.0,,,93.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,05:00:00,9.25,,,46.52,51.09,4.57,,,,,,,,,0.84,,,,,288.0,,,96.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,06:00:00,9.72,,,47.1,54.91,7.81,,,,,,,,,0.62,,,,,281.0,,,72.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,07:00:00,16.18,,,63.47,81.17,17.7,,,,,,,,,0.63,,,,,257.0,,,68.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,08:00:00,13.32,,,65.6,102.72,37.12,,,,,,,,,0.74,,,,,241.0,,,87.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,09:00:00,15.5,,,66.17,94.19,28.02,,,,,,,,,0.56,,,,,231.0,,,81.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,10:00:00,16.77,,,54.95,75.36,20.41,,,,,,,,,0.63,,,,,222.0,,,75.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,11:00:00,9.12,,,43.66,55.08,11.42,,,,,,,,,0.75,,,,,225.0,,,59.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,12:00:00,8.78,,,53.39,66.56,13.17,,,,,,,,,0.59,,,,,235.0,,,77.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,13:00:00,9.7,,,,,,,,,,,,,,,,,,,230.0,,,68.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,14:00:00,,,,,,,,,,,,,,,,,,,,224.0,,,65.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,15:00:00,16.1,,,48.36,57.36,9.0,,,,,,,,,0.92,,,,,213.0,,,64.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,16:00:00,11.52,,,32.44,39.1,6.66,,,,,,,,,0.78,,,,,194.0,,,59.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,17:00:00,16.12,,,25.04,31.22,6.18,,,,,,,,,0.56,,,,,175.0,,,51.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,18:00:00,15.61,,,27.4,32.97,5.57,,,,,,,,,0.92,,,,,162.0,,,48.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,19:00:00,8.56,,,35.55,39.59,4.04,,,,,,,,,1.18,,,,,150.0,,,59.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,20:00:00,10.39,,,58.15,62.82,4.67,,,,,,,,,0.82,,,,,154.0,,,57.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,21:00:00,10.32,,,61.59,65.60000000000001,4.01,,,,,,,,,0.78,,,,,154.0,,,58.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,22:00:00,9.58,,,41.9,46.09,4.19,,,,,,,,,0.76,,,,,162.0,,,58.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,23:00:00,13.18,,,72.9,84.60000000000001,11.7,,,,,,,,,0.91,,,,,162.0,,,48.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,03/05/2017,23:59:59,12.29,,,109.07,139.44,30.37,,,,,,,,,1.07,,,,,153.0,,,41.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,01:00:00,16.89,,,112.95,150.26,37.31,,,,,,,,,0.96,,,,,138.0,,,29.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,02:00:00,12.8,,,81.76,89.27000000000001,7.51,,,,,,,,,1.0,,,,,150.0,,,44.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,03:00:00,8.85,,,71.62,77.67,6.05,,,,,,,,,1.09,,,,,159.0,,,47.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,04:00:00,8.78,,,90.83,115.59,24.76,,,,,,,,,0.94,,,,,149.0,,,58.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,05:00:00,8.86,,,89.83,104.0,14.17,,,,,,,,,0.9,,,,,141.0,,,53.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,06:00:00,8.38,,,51.79,57.21,5.42,,,,,,,,,0.66,,,,,147.0,,,50.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,07:00:00,15.55,,,46.82,64.5,17.68,,,,,,,,,0.81,,,,,145.0,,,47.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,08:00:00,12.84,,,67.99,105.27,37.28,,,,,,,,,0.71,,,,,152.0,,,44.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,09:00:00,15.94,,,32.1,45.33,13.23,,,,,,,,,0.6,,,,,152.0,,,52.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,10:00:00,14.78,,,25.44,33.44,8.0,,,,,,,,,0.58,,,,,163.0,,,48.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,11:00:00,8.53,,,22.68,31.01,8.33,,,,,,,,,0.57,,,,,182.0,,,32.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,12:00:00,8.65,,,20.81,27.05,6.24,,,,,,,,,0.65,,,,,189.0,,,40.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,13:00:00,8.41,,,22.16,30.57,8.41,,,,,,,,,0.7,,,,,160.0,,,38.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,14:00:00,8.17,,,18.31,25.7,7.39,,,,,,,,,0.65,,,,,155.0,,,41.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,15:00:00,14.69,,,28.72,46.77,18.05,,,,,,,,,0.61,,,,,156.0,,,45.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,16:00:00,10.38,,,17.49,23.63,6.14,,,,,,,,,0.56,,,,,134.0,,,22.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,17:00:00,15.89,,,19.03,26.23,7.2,,,,,,,,,0.34,,,,,110.0,,,12.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,18:00:00,16.11,,,17.09,23.1,6.01,,,,,,,,,0.92,,,,,106.0,,,16.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,19:00:00,13.99,,,15.08,19.84,4.76,,,,,,,,,1.08,,,,,108.0,,,52.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,20:00:00,8.84,,,33.47,39.24,5.77,,,,,,,,,0.66,,,,,112.0,,,39.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,21:00:00,8.37,,,42.57,47.77,5.2,,,,,,,,,0.72,,,,,110.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,22:00:00,8.9,,,53.65,60.04,6.39,,,,,,,,,0.77,,,,,107.0,,,26.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,23:00:00,9.44,,,64.07,105.36,41.29,,,,,,,,,1.05,,,,,107.0,,,31.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,04/05/2017,23:59:59,15.12,,,63.07,120.79,57.72,,,,,,,,,1.07,,,,,105.0,,,36.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,01:00:00,16.91,,,58.34,98.73,40.39,,,,,,,,,0.73,,,,,104.0,,,20.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,02:00:00,17.78,,,57.66,75.39,17.73,,,,,,,,,0.71,,,,,103.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,03:00:00,13.16,,,49.34,56.66,7.32,,,,,,,,,0.7,,,,,104.0,,,31.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,04:00:00,7.37,,,55.48,79.3,23.82,,,,,,,,,0.75,,,,,103.0,,,46.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,05:00:00,8.21,,,55.73,102.01,46.28,,,,,,,,,0.83,,,,,113.0,,,43.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,06:00:00,8.92,,,55.19,92.33,37.14,,,,,,,,,0.61,,,,,132.0,,,44.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,07:00:00,15.52,,,50.15,87.6,37.45,,,,,,,,,0.61,,,,,149.0,,,39.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,08:00:00,13.67,,,46.15,74.75999999999999,28.61,,,,,,,,,0.6,,,,,159.0,,,28.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,09:00:00,17.33,,,30.45,44.46,14.01,,,,,,,,,0.5,,,,,161.0,,,28.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,10:00:00,6.59,,,21.63,31.5,9.87,,,,,,,,,0.53,,,,,145.0,,,16.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,11:00:00,4.65,,,10.82,16.03,5.21,,,,,,,,,0.48,,,,,125.0,,,24.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,12:00:00,2.64,,,8.34,12.65,4.31,,,,,,,,,0.61,,,,,133.0,,,50.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,13:00:00,3.22,,,9.45,14.09,4.64,,,,,,,,,0.71,,,,,134.0,,,56.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,14:00:00,3.3,,,13.85,18.74,4.89,,,,,,,,,0.58,,,,,156.0,,,45.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,15:00:00,6.54,,,15.08,20.29,5.21,,,,,,,,,0.37,,,,,177.0,,,43.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,16:00:00,13.79,,,16.2,22.51,6.31,,,,,,,,,0.62,,,,,183.0,,,29.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,17:00:00,12.52,,,12.28,18.41,6.13,,,,,,,,,0.26,,,,,185.0,,,31.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,18:00:00,6.91,,,12.05,18.4,6.35,,,,,,,,,1.34,,,,,166.0,,,29.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,19:00:00,7.05,,,15.75,20.56,4.81,,,,,,,,,1.67,,,,,159.0,,,32.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,20:00:00,11.42,,,37.08,42.2,5.12,,,,,,,,,0.64,,,,,135.0,,,35.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,21:00:00,11.94,,,52.05,58.5,6.45,,,,,,,,,0.74,,,,,128.0,,,34.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,22:00:00,12.14,,,40.51,46.04,5.53,,,,,,,,,0.63,,,,,120.0,,,37.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,23:00:00,15.63,,,40.6,49.83,9.23,,,,,,,,,0.74,,,,,115.0,,,23.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,05/05/2017,23:59:59,12.31,,,58.16,86.38,28.22,,,,,,,,,1.0,,,,,119.0,,,13.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,01:00:00,17.21,,,60.92,95.56,34.64,,,,,,,,,0.72,,,,,101.0,,,16.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,02:00:00,11.63,,,58.23,82.86,24.63,,,,,,,,,0.89,,,,,111.0,,,10.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,03:00:00,7.12,,,55.11,72.31,17.2,,,,,,,,,0.9,,,,,113.0,,,14.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,04:00:00,9.79,,,53.47,74.52,21.05,,,,,,,,,0.77,,,,,101.0,,,35.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,05:00:00,10.15,,,54.07,80.72,26.65,,,,,,,,,0.83,,,,,99.0,,,38.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,06:00:00,11.04,,,48.85,58.79,9.94,,,,,,,,,0.7,,,,,103.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,07:00:00,17.07,,,39.45,60.48,21.03,,,,,,,,,0.73,,,,,105.0,,,30.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,08:00:00,12.69,,,44.36,71.08,26.72,,,,,,,,,0.63,,,,,94.0,,,20.8,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,09:00:00,17.59,,,23.31,32.59,9.28,,,,,,,,,0.55,,,,,88.0,,,17.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,10:00:00,15.98,,,20.32,27.29,6.97,,,,,,,,,0.55,,,,,87.0,,,21.4,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,11:00:00,11.48,,,13.64,19.8,6.16,,,,,,,,,0.59,,,,,89.0,,,12.6,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,12:00:00,4.9,,,15.15,19.83,4.68,,,,,,,,,0.6,,,,,81.0,,,16.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,13:00:00,4.71,,,16.14,20.75,4.61,,,,,,,,,0.68,,,,,78.0,,,21.5,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,14:00:00,6.23,,,30.39,36.3,5.91,,,,,,,,,0.6,,,,,92.0,,,17.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,15:00:00,16.39,,,20.19,25.880000000000003,5.69,,,,,,,,,0.51,,,,,93.0,,,9.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,16:00:00,14.38,,,23.02,29.39,6.37,,,,,,,,,0.55,,,,,82.0,,,6.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,17:00:00,11.75,,,39.73,49.12,9.39,,,,,,,,,0.23,,,,,80.0,,,5.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,18:00:00,10.66,,,28.91,35.25,6.34,,,,,,,,,1.44,,,,,72.0,,,18.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,19:00:00,8.32,,,26.73,31.4,4.67,,,,,,,,,1.6,,,,,71.0,,,16.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,20:00:00,9.06,,,37.5,41.88,4.38,,,,,,,,,0.66,,,,,87.0,,,27.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,21:00:00,8.74,,,40.18,44.04,3.86,,,,,,,,,0.73,,,,,95.0,,,27.3,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,22:00:00,9.24,,,75.13,84.89,9.76,,,,,,,,,0.75,,,,,88.0,,,30.2,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,23:00:00,13.21,,,89.72,109.04,19.32,,,,,,,,,0.72,,,,,81.0,,,28.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,06/05/2017,23:59:59,12.82,,,82.32,111.85,29.53,,,,,,,,,0.85,,,,,94.0,,,18.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,07/05/2017,01:00:00,16.66,,,80.52,107.94,27.42,,,,,,,,,0.58,,,,,97.0,,,19.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,07/05/2017,02:00:00,16.47,,,73.11,100.1,26.99,,,,,,,,,0.81,,,,,96.0,,,13.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,07/05/2017,03:00:00,14.02,,,63.96,79.5,15.54,,,,,,,,,0.75,,,,,95.0,,,19.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,07/05/2017,04:00:00,8.61,,,66.35,80.5,14.15,,,,,,,,,0.82,,,,,100.0,,,29.9,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,07/05/2017,05:00:00,9.65,,,74.53,113.8,39.27,,,,,,,,,0.89,,,,,102.0,,,30.7,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,07/05/2017,06:00:00,9.8,,,79.6,154.12,74.52,,,,,,,,,0.69,,,,,112.0,,,40.1,,,,,,,,,,,,,,,,,,,,,,
BURAIRAT,07/05/2017,07:00:00,13.16,,,76.67,151.11,74.44,,,,,,,,,0.64,,,,,123.0,,,52.8,,,,,,,,,,,,,,,,,,,,,,
