Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,Unnamed: 44
Al Hamra,06/09/2023,23:00:00.075000,7.92,100.0,6.644999999999999,64.62,100.0,48.21666666666668,12.64,100.0,42.3825,0.0,,36.21239583333334,,0.0,,,,89.0,100.0,63.837499999999984,27.8931,100.0,20.872775083333337,,,,,,,,1.79,0.5,0.86,1.79,0.73,,,,,,,
Al Hamra,07/09/2023,00:00:00.080000,8.13,,,53.26,,,19.97,100.0,37.24624999999999,,,,,0.0,,,,81.6,,,26.9848,,,,,,,,,,1.85,0.54,0.91,1.94,0.74,,,,,,,
Al Hamra,07/09/2023,01:00:00.085000,8.12,,,45.69,,,26.54,100.0,32.278749999999995,,,,,0.0,,,,70.0,,,22.64475,,,,,,,,,,3.9,0.9,1.78,3.26,1.53,,,,,,,
Al Hamra,07/09/2023,02:00:00.090000,7.19,,,51.5,,,20.0,100.0,25.94625,,,,,0.0,,,,68.5,,,23.936400000000003,,,,,,,,,,3.47,0.81,1.59,2.94,1.36,,,,,,,
Al Hamra,07/09/2023,03:00:00.095000,7.33,,,61.34,,,11.36,100.0,20.47875,,,,,0.0,,,,77.9,,,26.7813,,,,,,,,,,3.44,0.84,1.58,3.03,1.34,,,,,,,
Al Hamra,07/09/2023,04:00:00.100000,6.29,,,67.39,,,8.0,100.0,17.18125,,,,,0.0,,,,85.9,,,29.419275000000003,,,,,,,,,,3.45,0.84,1.59,3.09,1.35,,,,,,,
Al Hamra,07/09/2023,05:00:00.105000,4.91,,,72.95,,,7.44,100.0,15.235,,,,,0.0,,,,90.0,,,28.825050000000005,,,,,,,,,,3.67,0.86,1.69,3.13,1.43,,,,,,,
Al Hamra,07/09/2023,06:00:00.110000,4.1,,,70.17,,,11.34,100.0,14.66125,,,,,0.0,,,,86.3,,,26.814,,,,,,,,,,4.51,1.0,2.06,3.66,1.77,,,,,,,
Al Hamra,07/09/2023,07:00:00.115000,7.02,,,66.38,,,15.0,100.0,14.95625,,,,,0.0,,,,77.7,,,24.492300000000004,,,,,,,,,,4.7,1.02,2.18,3.71,1.85,,,,,,,
Al Hamra,07/09/2023,08:00:00.120000,5.58,,,75.27,,,9.92,100.0,13.7,,,,,0.0,,,,72.1,,,21.8979872,,,,,,,,,,4.21,0.94,1.98,3.42,1.67,,,,,,,
Al Hamra,07/09/2023,09:00:00.125000,6.64,,,66.12,,,8.29,100.0,11.41875,,,,,0.0,,,,70.3,,,22.9554,,,,,,,,,,3.29,0.82,1.54,2.96,1.3,,,,,,,
Al Hamra,07/09/2023,10:00:00.130000,9.11,,,27.46,,,13.07,100.0,10.552499999999998,,,,,0.0,,,,70.1,,,23.2497,,,,,,,,,,2.89,0.81,1.37,2.91,1.14,,,,,,,
Al Hamra,07/09/2023,11:00:00.135000,8.6,,,12.34,,,22.88,100.0,11.9925,,,,,0.0,,,,72.1,,,26.0946,,,,,,,,,,2.41,0.72,1.15,2.63,0.94,,,,,,,
Al Hamra,07/09/2023,12:00:00.140000,7.37,,,8.56,,,43.24,100.0,16.3975,,,,,0.0,,,,87.5,,,30.52545,,,,,,,,,,2.02,0.62,0.94,2.27,0.8,,,,,,,
Al Hamra,07/09/2023,13:00:00.145000,7.41,,,6.55,,,60.08,100.0,22.9775,,,,,0.0,,,,99.2,,,32.1114,,,,,,,,,,1.9,0.54,0.87,2.02,0.76,,,,,,,
Al Hamra,07/09/2023,14:00:00.150000,7.65,,,7.56,,,67.12,100.0,29.950000000000003,,,,,0.0,,,,97.2,,,30.460050000000003,,,,,,,,,,2.06,0.58,0.93,2.13,0.81,,,,,,,
Al Hamra,07/09/2023,15:00:00.155000,8.17,,,6.05,,,67.12,100.0,36.465,,,,,0.0,,,,89.1,,,26.487,,,,,,,,,,2.33,0.65,1.07,2.38,0.93,,,,,,,
Al Hamra,07/09/2023,16:00:00.160000,6.42,,,7.56,,,58.82,100.0,42.5775,,,,,0.0,,,,72.9,,,24.508650000000003,,,,,,,,,,2.71,0.74,1.24,2.72,1.08,,,,,,,
Al Hamra,07/09/2023,17:00:00.165000,3.62,,,5.04,,,47.28,100.0,47.45125,,,,,0.0,,,,77.0,,,26.50335,,,,,,,,,,2.95,0.8,1.37,2.95,1.17,,,,,,,
Al Hamra,07/09/2023,18:00:00.170000,3.13,,,10.56,,,33.23,100.0,49.97125,,,,,0.0,,,,85.1,,,28.9395,,,,,,,,,,3.29,0.85,1.53,3.11,1.28,,,,,,,
Al Hamra,07/09/2023,19:00:00.175000,8.61,,,25.63,,,24.16,100.0,50.13125,,,,,0.0,,,,91.9,,,31.7517,,,,,,,,,,3.99,0.96,1.85,3.53,1.58,,,,,,,
Al Hamra,07/09/2023,20:00:00.180000,7.29,,,36.94,,,14.35,100.0,46.52,,,,,0.0,,,,102.3,,,33.8004044,,,,,,,,,,4.06,0.94,1.88,3.45,1.63,,,,,,,
Al Hamra,07/09/2023,21:00:00.185000,6.54,,,47.25,,,9.06,100.0,40.142500000000005,,,,,0.0,,,,117.5,,,39.7959,,,,,,,,,,3.78,0.85,1.75,3.13,1.53,,,,,,,
Al Hamra,07/09/2023,22:00:00.190000,4.4,,,58.3,,,7.55,100.0,32.69625,,,,,0.0,,,,125.9,,,40.1229,,,,,,,,,,3.37,0.75,1.55,2.73,1.36,,,,,,,
Al Hamra,07/09/2023,23:00:00.195000,7.79,100.0,6.725833333333333,67.35,100.0,39.88416666666665,8.56,100.0,25.37625,0.0,,27.762656250000003,,0.0,,,,119.5,100.0,86.98333333333335,39.6978,100.0,28.69998610833333,,,,,,,,3.39,0.76,1.55,2.78,1.37,,,,,,,
Al Hamra,08/09/2023,00:00:00.200000,7.03,,,74.64,,,12.08,100.0,19.53375,,,,,0.0,,,,123.3,,,46.45035000000001,,,,,,,,,,2.94,0.69,1.34,2.48,1.17,,,,,,,
Al Hamra,08/09/2023,01:00:00.205000,5.51,,,76.15,,,10.57,100.0,14.945,,,,,0.0,,,,160.8,,,57.01245000000001,,,,,,,,,,3.76,0.86,1.75,3.13,1.48,,,,,,,
Al Hamra,08/09/2023,02:00:00.210000,7.76,,,68.35,,,8.05,100.0,11.7975,,,,,0.0,,,,187.9,,,60.7893,,,,,,,,,,3.7,0.87,1.72,3.14,1.44,,,,,,,
Al Hamra,08/09/2023,03:00:00.215000,7.54,,,64.33,,,11.08,100.0,10.1625,,,,,0.0,,,,183.9,,,61.0836,,,,,,,,,,3.22,0.79,1.5,2.88,1.23,,,,,,,
Al Hamra,08/09/2023,04:00:00.220000,8.69,,,54.03,,,18.38,100.0,10.66625,,,,,0.0,,,,189.7,,,60.00745,,,,,,,,,,2.7,0.68,1.27,2.47,1.07,,,,,,,
Al Hamra,08/09/2023,05:00:00.225000,7.15,,,46.74,,,24.67,100.0,12.6175,,,,,0.0,,,,196.2,,,62.83304999999999,,,,,,,,,,3.3,0.8,1.53,2.88,1.31,,,,,,,
Al Hamra,08/09/2023,06:00:00.230000,8.23,,,55.79,,,21.65,100.0,14.38,,,,,0.0,,,,188.1,,,61.19639999999999,,,,,,,,,,3.54,0.81,1.63,2.94,1.4,,,,,,,
Al Hamra,08/09/2023,07:00:00.235000,7.18,,,67.35,,,13.34,100.0,14.9775,,,,,0.0,,,,155.7,,,48.6249,,,,,,,,,,3.81,0.85,1.77,3.08,1.51,,,,,,,
Al Hamra,08/09/2023,08:00:00.240000,8.37,,,74.64,,,8.3,100.0,14.505,,,,,0.0,,,,141.7,,,45.4857,,,,,,,,,,3.86,0.87,1.81,3.15,1.52,,,,,,,
Al Hamra,08/09/2023,09:00:00.245000,7.37,,,67.85,,,9.57,100.0,14.380000000000004,,,,,0.0,,,,136.5,,,46.0089,,,,,,,,,,3.2,0.77,1.48,2.81,1.25,,,,,,,
Al Hamra,08/09/2023,10:00:00.250000,7.09,,,29.45,,,16.09,100.0,15.385000000000002,,,,,0.0,,,,144.9,,,51.228675,,,,,,,,,,2.86,0.74,1.32,2.71,1.11,,,,,,,
Al Hamra,08/09/2023,11:00:00.255000,5.17,,,18.14,,,36.96,100.0,18.62,,,,,0.0,,,,161.4,,,55.45920000000001,,,,,,,,,,2.28,0.62,1.05,2.29,0.88,,,,,,,
Al Hamra,08/09/2023,12:00:00.255000,5.73,,,11.59,,,42.49,100.0,21.633750000000003,,,,,0.0,,,,177.8,,,58.009800000000006,,,,,,,,,,1.83,0.53,0.83,1.92,0.71,,,,,,,
Al Hamra,08/09/2023,13:00:00.260000,7.39,,,8.82,,,55.56,100.0,25.495,,,,,0.0,,,,177.0,,,56.97975,,,,,,,,,,1.77,0.51,0.8,1.86,0.69,,,,,,,
Al Hamra,08/09/2023,14:00:00.265000,7.52,,,6.05,,,74.66,100.0,32.12125,,,,,0.0,,,,171.5,,,52.053853,,,,,,,,,,1.68,0.49,0.76,1.77,0.66,,,,,,,
Al Hamra,08/09/2023,15:00:00.270000,6.65,,,7.05,,,77.93,100.0,40.195,,,,,0.0,,,,167.0,,,54.88695,,,,,,,,,,1.82,0.52,0.83,1.91,0.71,,,,,,,
Al Hamra,08/09/2023,16:00:00.275000,7.39,,,9.37,,,70.14,100.0,47.925,,,,,0.0,,,,168.7,,,53.61165,,,,,,,,,,1.95,0.55,0.9,2.04,0.77,,,,,,,
Al Hamra,08/09/2023,17:00:00.280000,8.54,,,11.33,,,62.35,100.0,54.5225,,,,,0.0,,,,159.2,,,49.5732,,,,,,,,,,2.22,0.62,1.01,2.24,0.88,,,,,,,
Al Hamra,08/09/2023,18:00:00.285000,5.29,,,21.16,,,47.26,100.0,58.41875,,,,,0.0,,,,144.0,,,47.3823,,,,,,,,,,2.88,0.74,1.32,2.71,1.14,,,,,,,
Al Hamra,08/09/2023,19:00:00.290000,7.19,,,33.25,,,33.94,100.0,58.041250000000005,,,,,0.0,,,,145.8,,,48.18345000000001,,,,,,,,,,3.44,0.82,1.57,3.01,1.36,,,,,,,
Al Hamra,08/09/2023,20:00:00.295000,8.74,,,42.82,,,24.13,100.0,55.74625,,,,,0.0,,,,148.9,,,46.4102004,,,,,,,,,,3.39,0.77,1.55,2.81,1.34,,,,,,,
Al Hamra,08/09/2023,21:00:00.300000,9.2,,,55.91,,,15.34,100.0,50.71875,,,,,0.0,,,,152.9,,,50.407050000000005,,,,,,,,,,3.59,0.8,1.63,2.9,1.42,,,,,,,
Al Hamra,08/09/2023,22:00:00.305000,7.69,,,64.98,,,9.55,100.0,42.58,,,,,0.0,,,,155.4,,,52.270950000000006,,,,,,,,,,3.58,0.8,1.62,2.88,1.41,,,,,,,
Al Hamra,08/09/2023,23:00:00.310000,9.15,100.0,7.39875,71.02,100.0,43.36708333333334,6.03,100.0,33.592499999999994,0.0,,28.87333333333333,,0.0,,,,164.3,100.0,162.60833333333335,53.3991,100.0,53.30617618333334,,,,,,,,3.11,0.7,1.42,2.56,1.22,,,,,,,
Al Hamra,09/09/2023,00:00:00.315000,7.41,,,76.57,,,6.54,100.0,25.6425,,,,,0.0,,,,162.3,,,53.05575,,,,,,,,,,3.17,0.74,1.46,2.68,1.24,,,,,,,
Al Hamra,09/09/2023,01:00:00.320000,6.53,,,70.02,,,8.29,100.0,18.885,,,,,0.0,,,,162.2,,,53.3991,,,,,,,,,,2.74,0.83,1.37,3.03,1.06,,,,,,,
Al Hamra,09/09/2023,02:00:00.325000,7.21,,,60.65,,,11.81,100.0,14.45375,,,,,0.0,,,,164.4,,,54.298350000000006,,,,,,,,,,2.46,0.73,1.18,2.67,0.98,,,,,,,
Al Hamra,09/09/2023,03:00:00.330000,6.79,,,49.44,,,19.82,100.0,12.68875,,,,,0.0,,,,167.7,,,54.21660000000001,,,,,,,,,,2.4,0.66,1.13,2.44,0.97,,,,,,,
Al Hamra,09/09/2023,04:00:00.335000,6.99,,,43.17,,,23.58,100.0,12.62,,,,,0.0,,,,163.9,,,49.6045,,,,,,,,,,2.58,0.68,1.2,2.48,1.04,,,,,,,
Al Hamra,09/09/2023,05:00:00.340000,6.28,,,42.16,,,19.32,100.0,13.1175,,,,,0.0,,,,155.1,,,51.15915,,,,,,,,,,2.91,0.73,1.35,2.7,1.14,,,,,,,
Al Hamra,09/09/2023,06:00:00.345000,5.82,,,50.44,,,11.79,100.0,13.397499999999996,,,,,0.0,,,,157.8,,,56.94219999999999,,,,,,,,,,3.41,0.85,1.57,3.1,1.36,,,,,,,
Al Hamra,09/09/2023,07:00:00.350000,7.95,,,61.49,,,7.78,100.0,13.616249999999996,,,,,0.0,,,,162.1,,,54.21660000000001,,,,,,,,,,3.3,0.81,1.52,2.99,1.33,,,,,,,
Al Hamra,09/09/2023,08:00:00.355000,6.87,,,71.78,,,8.03,100.0,13.802499999999998,,,,,0.0,,,,169.5,,,56.94705,,,,,,,,,,3.69,0.89,1.71,3.25,1.49,,,,,,,
Al Hamra,09/09/2023,09:00:00.355000,7.74,,,77.3,,,9.79,100.0,13.989999999999998,,,,,0.0,,,,178.8,,,58.304100000000005,,,,,,,,,,3.83,0.89,1.77,3.29,1.55,,,,,,,
Al Hamra,09/09/2023,10:00:00.360000,7.09,,,46.68,,,15.81,100.0,14.489999999999998,,,,,0.0,,,,177.8,,,55.72770000000001,,,,,,,,,,3.46,0.79,1.59,2.94,1.41,,,,,,,
Al Hamra,09/09/2023,11:00:00.365000,8.52,,,21.08,,,30.11,100.0,15.77625,,,,,0.0,,,,155.4,,,49.9983,,,,,,,,,,3.38,0.77,1.55,2.87,1.38,,,,,,,
Al Hamra,09/09/2023,12:00:00.370000,6.32,,,13.55,,,53.19,100.0,19.4775,,,,,0.0,,,,150.4,,,48.01995000000001,,,,,,,,,,3.07,0.71,1.41,2.62,1.25,,,,,,,
Al Hamra,09/09/2023,13:00:00.375000,8.76,,,11.8,,,63.98,100.0,25.06,,,,,0.0,,,,143.3,,,45.387600000000006,,,,,,,,,,2.55,0.61,1.17,2.24,1.03,,,,,,,
Al Hamra,09/09/2023,14:00:00.380000,8.67,,,14.31,,,56.2,100.0,30.61125,,,,,0.0,,,,134.3,,,38.9519674,,,,,,,,,,2.17,0.54,0.98,1.99,0.87,,,,,,,
Al Hamra,09/09/2023,15:00:00.385000,6.13,,,19.57,,,43.91,100.0,35.1275,,,,,0.0,,,,119.0,,,38.20995,,,,,,,,,,2.21,0.56,0.99,2.05,0.87,,,,,,,
Al Hamra,09/09/2023,16:00:00.390000,8.35,,,25.35,,,29.1,100.0,37.76125,,,,,0.0,,,,114.7,,,36.10080000000001,,,,,,,,,,2.25,0.57,0.98,2.13,0.88,,,,,,,
Al Hamra,09/09/2023,17:00:00.395000,7.29,,,35.64,,,15.3,100.0,38.45000000000001,,,,,0.0,,,,106.1,,,33.2232,,,,,,,,,,2.12,0.56,0.93,2.08,0.82,,,,,,,
Al Hamra,09/09/2023,18:00:00.400000,5.48,,,44.17,,,6.27,100.0,37.2575,,,,,0.0,,,,97.1,,,32.7,,,,,,,,,,2.17,0.61,0.98,2.22,0.86,,,,,,,
Al Hamra,09/09/2023,19:00:00.405000,7.25,,,51.53,,,5.52,100.0,34.18375,,,,,0.0,,,,102.9,,,34.92360000000001,,,,,,,,,,2.71,0.74,1.23,2.69,1.07,,,,,,,
Al Hamra,09/09/2023,20:00:00.410000,5.93,,,52.81,,,8.78,100.0,28.632500000000004,,,,,0.0,,,,110.7,,,37.8012,,,,,,,,,,3.2,0.82,1.47,2.98,1.29,,,,,,,
Al Hamra,09/09/2023,21:00:00.415000,6.25,,,45.01,,,13.55,100.0,22.328750000000007,,,,,0.0,,,,120.5,,,40.7115,,,,,,,,,,3.41,0.83,1.58,3.01,1.37,,,,,,,
Al Hamra,09/09/2023,22:00:00.420000,6.52,,,40.74,,,27.36,100.0,18.723749999999995,,,,,0.0,,,,128.5,,,39.894,,,,,,,,,,3.34,0.81,1.56,2.94,1.34,,,,,,,
Al Hamra,09/09/2023,23:00:00.425000,7.69,100.0,7.076666666666667,31.94,100.0,44.04999999999999,44.67,100.0,18.81875,0.0,,22.03802083333333,,0.0,,,,115.5,100.0,142.49999999999997,37.58865,100.0,46.307575725,,,,,,,,3.45,0.89,1.64,3.2,1.38,,,,,,,
Al Hamra,10/09/2023,00:00:00.430000,6.41,,,23.14,,,64.0,100.0,23.18125,,,,,0.0,,,,114.4,,,39.61605,,,,,,,,,,3.22,0.86,1.59,3.15,1.26,,,,,,,
Al Hamra,10/09/2023,01:00:00.435000,6.5,,,25.9,,,53.96,100.0,28.01375,,,,,0.0,,,,127.9,,,37.3834318,,,,,,,,,,2.13,0.54,1.01,1.98,0.84,,,,,,,
Al Hamra,10/09/2023,02:00:00.440000,6.63,,,33.2,,,41.66,100.0,32.4375,,,,,0.0,,,,115.2,,,36.11715,,,,,,,,,,2.16,0.54,1.01,1.99,0.86,,,,,,,
Al Hamra,10/09/2023,03:00:00.445000,4.94,,,40.49,,,30.67,100.0,35.581250000000004,,,,,0.0,,,,105.7,,,34.269600000000004,,,,,,,,,,2.02,0.52,0.93,1.9,0.8,,,,,,,
Al Hamra,10/09/2023,04:00:00.450000,6.53,,,48.03,,,23.09,100.0,37.37,,,,,0.0,,,,103.9,,,33.5175,,,,,,,,,,2.31,0.58,1.06,2.13,0.91,,,,,,,
Al Hamra,10/09/2023,05:00:00.455000,4.69,,,59.1,,,15.06,100.0,37.55875,,,,,0.0,,,,101.1,,,33.27225,,,,,,,,,,2.59,0.63,1.18,2.3,1.03,,,,,,,
Al Hamra,10/09/2023,06:00:00.460000,5.32,,,68.65,,,9.29,100.0,35.3,,,,,0.0,,,,102.4,,,34.874550000000006,,,,,,,,,,2.76,0.64,1.25,2.37,1.09,,,,,,,
Al Hamra,10/09/2023,07:00:00.460000,7.25,,,77.2,,,7.53,100.0,30.6575,,,,,0.0,,,,110.9,,,36.0148076,,,,,,,,,,2.83,0.64,1.28,2.37,1.12,,,,,,,
Al Hamra,10/09/2023,08:00:00.465000,8.32,,,82.98,,,8.28,100.0,23.6925,,,,,0.0,,,,123.3,,,40.9404,,,,,,,,,,3.12,0.7,1.43,2.59,1.23,,,,,,,
Al Hamra,10/09/2023,09:00:00.470000,6.93,,,68.4,,,11.8,100.0,18.422500000000003,,,,,0.0,,,,127.1,,,39.9594,,,,,,,,,,2.77,0.63,1.25,2.33,1.08,,,,,,,
Al Hamra,10/09/2023,10:00:00.475000,8.9,,,40.49,,,20.58,100.0,15.7875,,,,,0.0,,,,117.3,,,38.4225,,,,,,,,,,2.38,0.56,1.06,2.07,0.94,,,,,,,
Al Hamra,10/09/2023,11:00:00.480000,8.14,,,24.54,,,36.3,100.0,16.49125,,,,,0.0,,,,117.7,,,38.27535,,,,,,,,,,1.94,0.46,0.86,1.73,0.75,,,,,,,
Al Hamra,10/09/2023,12:00:00.485000,7.82,,,20.97,,,50.01,100.0,19.85625,,,,,0.0,,,,116.4,,,35.626650000000005,,,,,,,,,,1.56,0.4,0.69,1.45,0.61,,,,,,,
Al Hamra,10/09/2023,13:00:00.490000,7.93,,,13.32,,,70.66,100.0,26.80625,,,,,0.0,,,,,,,,,,,,,,,,,1.46,0.39,0.65,1.41,0.57,,,,,,,
Al Hamra,10/09/2023,14:00:00.495000,6.01,,,11.1,,,86.83,100.0,36.49875,,,,,0.0,,,,87.8,,,26.04555,,,,,,,,,,1.36,0.37,0.59,1.35,0.53,,,,,,,
Al Hamra,10/09/2023,15:00:00.500000,,,,,,,,87.5,40.637142857142855,,,,,0.0,,,,71.5,,,20.54155,,,,,,,,,,1.37,0.38,0.6,1.4,0.53,,,,,,,
Al Hamra,10/09/2023,16:00:00,6.34,,,7.4,,,90.57,87.5,52.392857142857146,,,,,0.0,,,,60.6,,,20.94435,,,,,,,,,,1.4,0.39,0.63,1.45,0.54,,,,,,,
Al Hamra,10/09/2023,17:00:00,5.78,,,8.63,,,77.88,87.5,61.83285714285714,,,,,0.0,,,,67.5,,,24.9378,,,,,,,,,,,,,,,,,,,,,
Al Hamra,10/09/2023,18:00:00.005000,7.02,,,12.33,,,64.94,87.5,68.17,,,,,0.0,,,,72.6,,,24.31245,,,,,,,,,,2.11,0.54,0.92,2.03,0.81,,,,,,,
Al Hamra,10/09/2023,19:00:00.010000,6.61,,,20.97,,,50.26,87.5,70.16428571428571,,,,,0.0,,,,76.1,,,26.01285,,,,,,,,,,2.36,0.58,1.06,2.12,0.92,,,,,,,
Al Hamra,10/09/2023,20:00:00.015000,8.87,,,33.55,,,36.08,87.5,68.17428571428572,,,,,0.0,,,,83.0,,,27.87675,,,,,,,,,,2.68,0.64,1.22,2.35,1.05,,,,,,,
Al Hamra,10/09/2023,21:00:00.020000,9.52,,,44.4,,,24.14,87.5,61.52857142857142,,,,,0.0,,,,87.5,,,29.519625,,,,,,,,,,2.57,0.62,1.18,2.24,0.99,,,,,,,
Al Hamra,10/09/2023,22:00:00.025000,7.57,,,54.76,,,17.67,87.5,51.64857142857142,,,,,0.0,,,,89.0,,,29.3646,,,,,,,,,,2.68,0.64,1.23,2.31,1.02,,,,,,,
Al Hamra,10/09/2023,23:00:00.030000,6.55,95.83333333333334,6.981739130434784,63.64,95.83333333333334,38.399565217391306,10.45,100.0,46.49875,0.0,,39.11259672619048,,0.0,,,,90.6,95.83333333333334,98.67391304347824,28.5144,95.83333333333334,32.01563323478261,,,,,,,,2.29,0.56,1.06,2.03,0.87,,,,,,,
Al Hamra,11/09/2023,00:00:00.035000,6.2,,,68.82,,,5.23,100.0,35.83125,,,,,0.0,,,,83.8,,,27.108300000000003,,,,,,,,,,2.28,0.56,1.06,2.07,0.89,,,,,,,
Al Hamra,11/09/2023,01:00:00.040000,5.42,,,74.0,,,5.73,100.0,26.812499999999996,,,,,0.0,,,,82.0,,,23.8202122,,,,,,,,,,2.25,0.59,1.07,2.18,0.88,,,,,,,
Al Hamra,11/09/2023,02:00:00.045000,3.13,,,69.31,,,7.71,100.0,19.65875,,,,,0.0,,,,72.9,,,25.4079,,,,,,,,,,2.38,0.62,1.11,2.28,0.93,,,,,,,
Al Hamra,11/09/2023,03:00:00.050000,4.95,,,64.87,,,8.71,100.0,14.465,,,,,0.0,,,,82.5,,,28.416300000000003,,,,,,,,,,2.1,0.55,0.98,1.99,0.79,,,,,,,
Al Hamra,11/09/2023,04:00:00.055000,5.78,,,62.55,,,12.14,100.0,11.472500000000002,,,,,0.0,,,,91.3,,,29.96955,,,,,,,,,,2.22,0.56,1.02,2.04,0.83,,,,,,,
Al Hamra,11/09/2023,05:00:00.060000,5.19,,,52.2,,,14.1,100.0,10.2175,,,,,0.0,,,,92.0,,,30.62355,,,,,,,,,,2.35,0.56,1.07,2.07,0.93,,,,,,,
Al Hamra,11/09/2023,06:00:00.065000,5.92,,,60.12,,,9.51,100.0,9.1975,,,,,0.0,,,,95.3,,,31.8171,,,,,,,,,,2.44,0.58,1.1,2.13,0.97,,,,,,,
Al Hamra,11/09/2023,07:00:00.070000,6.98,,,68.29,,,8.6,100.0,8.96625,,,,,0.0,,,,99.3,,,33.46845,,,,,,,,,,2.77,0.66,1.26,2.45,1.1,,,,,,,
Al Hamra,11/09/2023,08:00:00.075000,5.32,,,76.2,,,7.32,100.0,9.2275,,,,,0.0,,,,105.4,,,34.74375,,,,,,,,,,2.82,0.68,1.3,2.51,1.12,,,,,,,
Al Hamra,11/09/2023,09:00:00.080000,5.0,,,66.8,,,9.4,100.0,9.68625,,,,,0.0,,,,107.1,,,27.3878618,,,,,,,,,,2.68,0.64,1.22,2.36,1.07,,,,,,,
Al Hamra,11/09/2023,10:00:00.085000,8.51,,,37.86,,,15.58,100.0,10.67,,,,,0.0,,,,71.0,,,23.544,,,,,,,,,,2.39,0.56,1.07,2.08,0.95,,,,,,,
Al Hamra,11/09/2023,11:00:00.090000,8.03,,,15.59,,,26.71,100.0,12.920000000000002,,,,,0.0,,,,73.0,,,23.69115,,,,,,,,,,2.46,0.58,1.11,2.14,0.98,,,,,,,
Al Hamra,11/09/2023,12:00:00.095000,7.7,,,10.89,,,41.55,100.0,16.596249999999998,,,,,0.0,,,,71.9,,,22.7919,,,,,,,,,,2.18,0.53,0.99,1.94,0.85,,,,,,,
Al Hamra,11/09/2023,13:00:00.100000,9.29,,,8.17,,,54.17,100.0,21.605,,,,,0.0,,,,67.5,,,22.02345,,,,,,,,,,1.89,0.49,0.87,1.8,0.7,,,,,,,
Al Hamra,11/09/2023,14:00:00.105000,8.87,,,5.94,,,64.31,100.0,28.455,,,,,0.0,,,,67.2,,,21.10785,,,,,,,,,,1.65,0.46,0.75,1.65,0.58,,,,,,,
Al Hamra,11/09/2023,15:00:00.110000,8.64,,,5.45,,,65.79,100.0,35.603750000000005,,,,,0.0,,,,61.9,,,19.57095,,,,,,,,,,1.57,0.44,0.7,1.6,0.57,,,,,,,
Al Hamra,11/09/2023,16:00:00.115000,8.84,,,8.42,,,57.38,100.0,41.86125,,,,,0.0,,,,57.8,,,19.3257,,,,,,,,,,1.49,0.42,0.65,1.54,0.56,,,,,,,
Al Hamra,11/09/2023,17:00:00.120000,8.87,,,21.03,,,46.99,100.0,46.56,,,,,0.0,,,,60.4,,,18.3801,,,,,,,,,,1.89,0.51,0.84,1.88,0.74,,,,,,,
Al Hamra,11/09/2023,18:00:00.125000,7.58,,,33.65,,,37.6,100.0,49.31250000000001,,,,,0.0,,,,57.8,,,18.9987,,,,,,,,,,2.1,0.56,0.93,2.06,0.82,,,,,,,
Al Hamra,11/09/2023,19:00:00.130000,7.41,,,46.51,,,27.7,100.0,49.43625,,,,,0.0,,,,58.4,,,21.6092,,,,,,,,,,2.46,0.62,1.1,2.32,0.97,,,,,,,
Al Hamra,11/09/2023,20:00:00.135000,5.72,,,59.83,,,21.27,100.0,46.90125,,,,,0.0,,,,63.0,,,20.1432,,,,,,,,,,2.7,0.65,1.22,2.42,1.06,,,,,,,
Al Hamra,11/09/2023,21:00:00.140000,6.16,,,67.34,,,13.35,100.0,41.798750000000005,,,,,0.0,,,,60.2,,,18.6717,,,,,,,,,,2.74,0.63,1.25,2.35,1.08,,,,,,,
Al Hamra,11/09/2023,22:00:00.145000,7.76,,,74.98,,,9.39,100.0,34.93375,,,,,0.0,,,,54.0,,,17.2656,,,,,,,,,,2.73,0.63,1.25,2.32,1.09,,,,,,,
Al Hamra,11/09/2023,23:00:00.150000,7.76,100.0,6.87625,80.41,100.0,47.46791666666667,7.42,100.0,27.6375,0.0,,25.82609375,,0.0,,,,51.6,100.0,74.47083333333335,17.544525000000004,100.0,24.059624958333327,,,,,,,,2.6,0.62,1.2,2.26,1.03,,,,,,,
Al Hamra,12/09/2023,00:00:00.155000,9.21,,,84.6,,,7.91,100.0,21.45375,,,,,0.0,,,,53.3,,,18.6717,,,,,,,,,,2.12,0.52,1.01,1.94,0.84,,,,,,,
Al Hamra,12/09/2023,01:00:00.160000,8.71,,,75.48,,,10.38,100.0,16.877499999999998,,,,,0.0,,,,60.9,,,20.748150000000003,,,,,,,,,,3.57,0.81,1.58,2.96,1.37,,,,,,,
Al Hamra,12/09/2023,02:00:00.165000,6.36,,,65.61,,,15.57,100.0,14.12375,,,,,0.0,,,,66.0,,,21.974400000000003,,,,,,,,,,3.29,0.76,1.45,2.78,1.26,,,,,,,
